491 U.S. 617,109 S. Ct. 2646,105 L. Ed. 2d 528,1989 U.S. LEXIS 3124,"CAPLIN & DRYSDALE, CHARTERED v. UNITED STATES",6/22/1989,2
491 U.S. 657,109 S. Ct. 2678,105 L. Ed. 2d 562,1989 U.S. LEXIS 3133,"HARTE-HANKS COMMUNICATIONS, INC. v. CONNAUGHTON",6/22/1989,2
491 U.S. 701,109 S. Ct. 2702,105 L. Ed. 2d 598,1989 U.S. LEXIS 3130,JETT v. DALLAS INDEPENDENT SCHOOL DISTRICT,6/22/1989,2
491 U.S. 754,109 S. Ct. 2732,105 L. Ed. 2d 639,1989 U.S. LEXIS 3131,INDEPENDENT FEDERATION OF FLIGHT ATTENDANTS v. ZIPES et al.,6/22/1989,4
491 U.S. 781,109 S. Ct. 2746,105 L. Ed. 2d 661,1989 U.S. LEXIS 3129,WARD et al. v. ROCK AGAINST RACISM,6/22/1989,3
492 U.S. 1,109 S. Ct. 2765,106 L. Ed. 2d 1,1989 U.S. LEXIS 3134,"MURRAY, DIRECTOR, VIRGINIA DEPARTMENT OF CORRECTIONS, et al. v. GIARRATANO et al.",6/23/1989,3
492 U.S. 33,109 S. Ct. 2782,106 L. Ed. 2d 26,1989 U.S. LEXIS 3139,"GRANFINANCIERA, S. A., et al. v. NORDBERG, CREDITOR TRUSTEE FOR THE ESTATE OF CHASE & SANBORN CORP., FKA, GENERAL COFFEE CORP.",6/23/1989,4
492 U.S. 96,109 S. Ct. 2818,106 L. Ed. 2d 76,1989 U.S. LEXIS 3138,"HOFFMAN, TRUSTEE v. CONNECTICUT DEPARTMENT OF INCOME MAINTENANCE et al.",6/23/1989,2
492 U.S. 115,109 S. Ct. 2829,106 L. Ed. 2d 93,1989 U.S. LEXIS 3135,"SABLE COMMUNICATIONS OF CALIFORNIA, INC. v. FEDERAL COMMUNICATIONS COMMISSION et al.",6/23/1989,2
492 U.S. 136,109 S. Ct. 2841,106 L. Ed. 2d 112,1989 U.S. LEXIS 3137,UNITED STATES DEPARTMENT OF JUSTICE v. TAX ANALYSTS,6/23/1989,2
492 U.S. 158,109 S. Ct. 2854,106 L. Ed. 2d 134,1989 U.S. LEXIS 3136,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO v. BETTS,6/23/1989,4
492 U.S. 195,109 S. Ct. 2875,106 L. Ed. 2d 166,1989 U.S. LEXIS 3196,DUCKWORTH v. EAGAN,6/26/1989,4
492 U.S. 229,109 S. Ct. 2893,106 L. Ed. 2d 195,1989 U.S. LEXIS 3239,H. J. INC. et al. v. NORTHWESTERN BELL TELEPHONE CO. et al.,6/26/1989,4
492 U.S. 257,109 S. Ct. 2909,106 L. Ed. 2d 219,1989 U.S. LEXIS 3285,"BROWNING-FERRIS INDUSTRIES OF VERMONT, INC., et al. v. KELCO DISPOSAL, INC., et al.",6/26/1989,2
492 U.S. 302,109 S. Ct. 2934,106 L. Ed. 2d 256,1989 U.S. LEXIS 3148,"PENRY v. LYNAUGH, DIRECTOR, TEXAS DEPARTMENT OF CORRECTIONS",6/26/1989,7
492 U.S. 361,109 S. Ct. 2969,106 L. Ed. 2d 306,1989 U.S. LEXIS 3195,STANFORD v. KENTUCKY,6/26/1989,2
492 U.S. 406,109 S. Ct. 2994,106 L. Ed. 2d 342,1989 U.S. LEXIS 3173,WYOMING v. UNITED STATES et al.,6/26/1989,2
492 U.S. 408,109 S. Ct. 2994,106 L. Ed. 2d 343,1989 U.S. LEXIS 3288,PHILIP BRENDALE v. CONFEDERATED TRIBES AND BANDS OF THE YAKIMA INDIAN NATION et al.,6/29/1989,2
492 U.S. 469,109 S. Ct. 3028,106 L. Ed. 2d 388,1989 U.S. LEXIS 3289,BOARD OF TRUSTEES OF THE STATE UNIVERSITY OF NEW YORK et al. v. FOX et al.,6/29/1989,4
492 U.S. 490,109 S. Ct. 3040,106 L. Ed. 2d 410,1989 U.S. LEXIS 3290,"WEBSTER, ATTORNEY GENERAL OF MISSOURI, et al. v. REPRODUCTIVE HEALTH SERVICES et al.",7/3/1989,3
492 U.S. 573,109 S. Ct. 3086,106 L. Ed. 2d 472,1989 U.S. LEXIS 3468,"COUNTY OF ALLEGHENY et al. v. AMERICAN CIVIL LIBERTIES UNION, GREATER PITTSBURGH CHAPTER, et al.",7/2/1989,7
492 U.S. 680,109 S. Ct. 3146,106 L. Ed. 2d 551,1989 U.S. LEXIS 3383,POWELL v. TEXAS,7/3/1989,3
493 U.S. 1,110 S. Ct. 4,107 L. Ed. 2d 1,1989 U.S. LEXIS 4756,"MICHAEL TERRELL v. TERRY L. MORRIS, SUPERINTENDENT, SOUTHERN OHIO CORRECTIONAL FACILITY",10/10/1989,5
493 U.S. 5,110 S. Ct. 273,107 L. Ed. 2d 6,1989 U.S. LEXIS 4957,"JAMES M. WHITE, ETC. v. UNITED STATES et al.",10/16/1989,9
493 U.S. 6,110 S. Ct. 297,107 L. Ed. 2d 223,1989 U.S. LEXIS 5335,NORTHBROOK NATIONAL INSURANCE COMPANY v. LARRY W. BREWER et al.,11/7/1989,4
493 U.S. 20,110 S. Ct. 304,107 L. Ed. 2d 237,1989 U.S. LEXIS 5334,"OLAF A. HALLSTROM, ET UX. v. TILLAMOOK COUNTY",11/7/1989,2
493 U.S. 38,110 S. Ct. 398,107 L. Ed. 2d 277,1989 U.S. LEXIS 5404,"MICHIGAN CITIZENS FOR AN INDEPENDENT PRESS et al. v. THORNBURGH, ATTORNEY GENERAL OF THE UNITED STATES, et al.",11/13/1989,2
493 U.S. 40,110 S. Ct. 381,107 L. Ed. 2d 278,1989 U.S. LEXIS 5693,CHESAPEAKE AND OHIO RAILWAY COMPANY v. NANCY J. SCHWALB AND WILLIAM MCGLONE,11/28/1989,3
493 U.S. 52,110 S. Ct. 387,107 L. Ed. 2d 290,1989 U.S. LEXIS 5694,UNITED STATES v. SPERRY CORPORATION et al.,11/28/1989,4
493 U.S. 67,110 S. Ct. 424,107 L. Ed. 2d 388,1989 U.S. LEXIS 5833,LYNN L. BREININGER v. SHEET METAL WORKERS INTERNATIONAL ASSOCIATION LOCAL UNION NO. 6,12/5/1989,7
493 U.S. 103,110 S. Ct. 444,107 L. Ed. 2d 420,1989 U.S. LEXIS 5831,GOLDEN STATE TRANSIT CORP. v. CITY OF LOS ANGELES,12/5/1989,4
493 U.S. 120,110 S. Ct. 456,107 L. Ed. 2d 438,1989 U.S. LEXIS 5832,"PAVELIC & LEFLORE v. MARVEL ENTERTAINMENT GROUP, A DIVISION OF CADENCE INDUSTRIES CORP., et al.",12/5/1989,4
493 U.S. 132,110 S. Ct. 462,107 L. Ed. 2d 449,1989 U.S. LEXIS 5863,UNITED STATES v. GOODYEAR TIRE & RUBBER COMPANY AND AFFILIATES,12/11/1989,4
493 U.S. 146,110 S. Ct. 471,107 L. Ed. 2d 462,1989 U.S. LEXIS 5837,JOHN DOE AGENCY AND JOHN DOE GOVERNMENT AGENCY v. JOHN DOE CORPORATION,12/11/1989,4
493 U.S. 165,110 S. Ct. 482,107 L. Ed. 2d 480,1989 U.S. LEXIS 5910,HOFFMANN-LA ROCHE INC. v. RICHARD SPERLING et al.,12/11/1989,2
493 U.S. 182,110 S. Ct. 577,107 L. Ed. 2d 571,1990 U.S. LEXIS 333,UNIVERSITY OF PENNSYLVANIA v. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,1/9/1990,2
493 U.S. 203,110 S. Ct. 589,107 L. Ed. 2d 591,1990 U.S. LEXIS 332,COMMISSIONER OF INTERNAL REVENUE v. INDIANAPOLIS POWER & LIGHT CO.,1/9/1990,2
493 U.S. 215,110 S. Ct. 596,107 L. Ed. 2d 603,1990 U.S. LEXIS 334,"FW/PBS, INC., DBA PARIS ADULT BOOKSTORE II, et al. v. CITY OF DALLAS et al.",1/10/1990,7
493 U.S. 265,110 S. Ct. 625,107 L. Ed. 2d 644,1990 U.S. LEXIS 338,SPALLONE v. UNITED STATES et al.,1/10/1990,3
493 U.S. 307,110 S. Ct. 648,107 L. Ed. 2d 676,1990 U.S. LEXIS 335,JAMES v. ILLINOIS,1/10/1990,3
493 U.S. 331,110 S. Ct. 661,107 L. Ed. 2d 696,1990 U.S. LEXIS 337,FRANCHISE TAX BOARD OF CALIFORNIA et al. v. ALCAN ALUMINIUM LTD. et al.,1/10/1990,3
493 U.S. 342,110 S. Ct. 668,107 L. Ed. 2d 708,1990 U.S. LEXIS 339,DOWLING v. UNITED STATES,1/10/1990,2
493 U.S. 365,110 S. Ct. 680,107 L. Ed. 2d 782,1990 U.S. LEXIS 484,GUIDRY v. SHEET METAL WORKERS NATIONAL PENSION FUND et al.,1/17/1990,4
493 U.S. 378,110 S. Ct. 688,107 L. Ed. 2d 796,1990 U.S. LEXIS 485,JIMMY SWAGGART MINISTRIES v. BOARD OF EQUALIZATION OF CALIFORNIA,1/17/1990,2
493 U.S. 400,110 S. Ct. 701,107 L. Ed. 2d 816,1990 U.S. LEXIS 486,"W. S. KIRKPATRICK & CO., INC., et al. v. ENVIRONMENTAL TECTONICS CORP., INTERNATIONAL",1/17/1990,2
493 U.S. 411,110 S. Ct. 768,107 L. Ed. 2d 851,1990 U.S. LEXIS 638,FEDERAL TRADE COMMISSION v. SUPERIOR COURT TRIAL LAWYERS ASSOCIATION et al.,1/22/1990,4
493 U.S. 455,110 S. Ct. 792,107 L. Ed. 2d 887,1990 U.S. LEXIS 568,TAFFLIN et al. v. LEVITT et al.,1/22/1990,2
493 U.S. 474,110 S. Ct. 803,107 L. Ed. 2d 905,1990 U.S. LEXIS 569,HOLLAND v. ILLINOIS,1/22/1990,2
493 U.S. 521,110 S. Ct. 885,107 L. Ed. 2d 967,1990 U.S. LEXIS 882,"SULLIVAN, SECRETARY OF HEALTH AND HUMAN SERVICES v. ZEBLEY et al.",2/20/1990,2
493 U.S. 549,110 S. Ct. 900,107 L. Ed. 2d 992,1990 U.S. LEXIS 658,BALTIMORE CITY DEPARTMENT OF SOCIAL SERVICES v. BOUKNIGHT,2/20/1990,4
494 U.S. 1,110 S. Ct. 914,108 L. Ed. 2d 1,1990 U.S. LEXIS 1052,"J. PAUL PRESEAULT, ET UX. v. INTERSTATE COMMERCE COMMISSION et al.",2/21/1990,2
494 U.S. 26,110 S. Ct. 929,108 L. Ed. 2d 23,1990 U.S. LEXIS 1058,"ELIZABETH DOLE, SECRETARY OF LABOR, et al. v. UNITED STEELWORKERS OF AMERICA et al.",2/21/1990,2
494 U.S. 56,110 S. Ct. 945,108 L. Ed. 2d 47,1990 U.S. LEXIS 1051,"BOB REVES, et al. v. ERNST & YOUNG",2/21/1990,4
494 U.S. 83,110 S. Ct. 960,108 L. Ed. 2d 72,1990 U.S. LEXIS 1054,"LOUIS W. SULLIVAN, SECRETARY OF HEALTH AND HUMAN SERVICES, et al. v. SANDRA EVERHART et al.",2/21/1990,4
494 U.S. 108,110 S. Ct. 974,108 L. Ed. 2d 93,1990 U.S. LEXIS 1056,"JOHN HENRY SELVAGE v. JAMES A. COLLINS, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, INSTITUTIONAL DIVISION",2/21/1990,5
494 U.S. 111,110 S. Ct. 1293,108 L. Ed. 2d 98,1990 U.S. LEXIS 1099,STATE OF TEXAS v. STATE OF NEW MEXICO,2/26/1990,
494 U.S. 113,110 S. Ct. 975,108 L. Ed. 2d 100,1990 U.S. LEXIS 1171,"MARLUS C. ZINERMON, et al. v. DARRELL E. BURCH",2/27/1990,2
494 U.S. 152,110 S. Ct. 997,108 L. Ed. 2d 132,1990 U.S. LEXIS 1173,"LAWRENCE H. CRANDON, et al. v. UNITED STATES",2/27/1990,3
494 U.S. 185,110 S. Ct. 1015,108 L. Ed. 2d 157,1990 U.S. LEXIS 1172,"C. T. CARDEN, et al. v. ARKOMA ASSOCIATES",2/27/1990,4
494 U.S. 210,110 S. Ct. 1028,108 L. Ed. 2d 178,1990 U.S. LEXIS 1174,"WASHINGTON, et al. v. WALTER HARPER",2/27/1990,4
494 U.S. 259,110 S. Ct. 1056,108 L. Ed. 2d 222,1990 U.S. LEXIS 1175,UNITED STATES v. RENE MARTIN VERDUGO-URQUIDEZ,2/28/1990,3
494 U.S. 299,110 S. Ct. 1078,108 L. Ed. 2d 255,1990 U.S. LEXIS 1177,SCOTT WAYNE BLYSTONE v. PENNSYLVANIA,2/28/1990,2
494 U.S. 325,110 S. Ct. 1093,108 L. Ed. 2d 276,1990 U.S. LEXIS 1176,MARYLAND v. JEROME EDWARD BUIE,2/28/1990,5
494 U.S. 344,110 S. Ct. 1176,108 L. Ed. 2d 293,1990 U.S. LEXIS 1229,MICHIGAN v. TYRIS LEMONT HARVEY,3/5/1990,4
494 U.S. 370,110 S. Ct. 1190,108 L. Ed. 2d 316,1990 U.S. LEXIS 1180,RICHARD BOYDE v. CALIFORNIA,3/5/1990,2
494 U.S. 407,110 S. Ct. 1212,108 L. Ed. 2d 347,1990 U.S. LEXIS 1246,"HORACE BUTLER v. KENNETH D. MCKELLAR, WARDEN, et al.",3/5/1990,2
494 U.S. 433,110 S. Ct. 1227,108 L. Ed. 2d 369,1990 U.S. LEXIS 1179,MCKOY v. NORTH CAROLINA,3/5/1990,5
494 U.S. 472,110 S. Ct. 1249,108 L. Ed. 2d 400,1990 U.S. LEXIS 1241,"GERALD A. LEWIS, COMPTROLLER OF THE STATE OF FLORIDA v. CONTINENTAL BANK CORPORATION, et al.",3/5/1990,5
494 U.S. 484,110 S. Ct. 1257,108 L. Ed. 2d 415,1990 U.S. LEXIS 1178,"SAFFLE, WARDEN, et al. v. PARKS",3/5/1990,3
494 U.S. 516,110 S. Ct. 1274,108 L. Ed. 2d 443,1990 U.S. LEXIS 1197,"FERENS et ux. v. JOHN DEERE CO., AKA DEERE & CO.",3/5/1990,4
494 U.S. 541,110 S. Ct. 1288,108 L. Ed. 2d 464,1990 U.S. LEXIS 1198,SMITH v. OHIO,3/5/1990,3
494 U.S. 545,110 S. Ct. 1331,108 L. Ed. 2d 504,1990 U.S. LEXIS 1532,"JOHN S. LYTLE v. HOUSEHOLD MANUFACTURING, INC., DBA SCHWITZER TURBOCHARGERS",3/20/1990,5
494 U.S. 558,110 S. Ct. 1339,108 L. Ed. 2d 519,1990 U.S. LEXIS 1530,"CHAUFFEURS, TEAMSTERS AND HELPERS LOCAL NO. 391 v. TERRY et al.",3/20/1990,2
494 U.S. 596,110 S. Ct. 1361,108 L. Ed. 2d 548,1990 U.S. LEXIS 1531,UNITED STATES v. DALM,3/20/1990,3
494 U.S. 624,110 S. Ct. 1376,108 L. Ed. 2d 572,1990 U.S. LEXIS 1533,"BUTTERWORTH, ATTORNEY GENERAL OF FLORIDA, et al. v. SMITH",3/21/1990,2
494 U.S. 638,110 S. Ct. 1384,108 L. Ed. 2d 585,1990 U.S. LEXIS 1534,"ADAMS FRUIT CO., INC. v. BARRETT et al.",3/21/1990,2
494 U.S. 652,110 S. Ct. 1391,108 L. Ed. 2d 652,1990 U.S. LEXIS 1665,"AUSTIN, MICHIGAN SECRETARY OF STATE, et al. v. MICHIGAN STATE CHAMBER OF COMMERCE",3/27/1990,3
494 U.S. 715,110 S. Ct. 1428,108 L. Ed. 2d 701,1990 U.S. LEXIS 1666,UNITED STATES DEPARTMENT OF LABOR v. TRIPLETT et al.,3/27/1990,4
494 U.S. 738,110 S. Ct. 1441,108 L. Ed. 2d 725,1990 U.S. LEXIS 1667,CLEMONS v. MISSISSIPPI,3/28/1990,5
494 U.S. 775,110 S. Ct. 1542,108 L. Ed. 2d 801,1990 U.S. LEXIS 2020,"NATIONAL LABOR RELATIONS BOARD v. CURTIN MATHESON SCIENTIFIC, INC.",4/17/1990,4
494 U.S. 820,110 S. Ct. 1566,108 L. Ed. 2d 834,1990 U.S. LEXIS 2023,"YELLOW FREIGHT SYSTEM, INC. v. DONNELLY",4/17/1990,2
494 U.S. 827,110 S. Ct. 1570,108 L. Ed. 2d 842,1990 U.S. LEXIS 2024,KAISER ALUMINUM & CHEMICAL CORP. et al. v. BONJORNO et al.,4/17/1990,7
494 U.S. 872,110 S. Ct. 1595,108 L. Ed. 2d 876,1990 U.S. LEXIS 2021,"EMPLOYMENT DIVISION, DEPARTMENT OF HUMAN RESOURCES OF OREGON, et al. v. SMITH et al.",4/17/1990,3
494 U.S. 922,110 S. Ct. 1623,108 L. Ed. 2d 914,1990 U.S. LEXIS 2022,"DEPARTMENT OF THE TREASURY, INTERNAL REVENUE SERVICE v. FEDERAL LABOR RELATIONS AUTHORITY, et al.",4/17/1990,4
495 U.S. 1,110 S. Ct. 1632,109 L. Ed. 2d 1,1990 U.S. LEXIS 2035,FLORIDA v. WELLS,4/18/1990,2
495 U.S. 14,110 S. Ct. 1640,109 L. Ed. 2d 13,1990 U.S. LEXIS 2037,NEW YORK v. HARRIS,4/18/1990,3
495 U.S. 33,110 S. Ct. 1651,109 L. Ed. 2d 31,1990 U.S. LEXIS 2033,MISSOURI et al. v. JENKINS et al.,4/18/1990,7
495 U.S. 82,110 S. Ct. 1679,109 L. Ed. 2d 74,1990 U.S. LEXIS 2034,VENEGAS v. MITCHELL,4/18/1990,2
495 U.S. 91,110 S. Ct. 1684,109 L. Ed. 2d 85,1990 U.S. LEXIS 2038,MINNESOTA v. OLSON,4/18/1990,2
495 U.S. 103,110 S. Ct. 1691,109 L. Ed. 2d 98,1990 U.S. LEXIS 2036,OSBORNE v. OHIO,4/18/1990,4
495 U.S. 149,110 S. Ct. 1717,109 L. Ed. 2d 135,1990 U.S. LEXIS 2182,"WHITMORE, INDIVIDUALLY AND AS NEXT FRIEND OF SIMMONS v. ARKANSAS et al.",4/24/1990,9
495 U.S. 182,110 S. Ct. 1737,109 L. Ed. 2d 163,1990 U.S. LEXIS 2183,NGIRAINGAS et al. v. SANCHEZ et al.,4/24/1990,2
495 U.S. 207,110 S. Ct. 1750,109 L. Ed. 2d 184,1990 U.S. LEXIS 2184,"STEWART et al. v. ABEND, DBA AUTHORS RESEARCH CO.",4/24/1990,2
495 U.S. 257,110 S. Ct. 1845,109 L. Ed. 2d 224,1990 U.S. LEXIS 2313,UNITED STATES v. OJEDA RIOS et al.,4/30/1990,5
495 U.S. 271,110 S. Ct. 1853,109 L. Ed. 2d 240,1990 U.S. LEXIS 2214,CALIFORNIA v. AMERICAN STORES CO. et al.,4/30/1990,4
495 U.S. 299,110 S. Ct. 1868,109 L. Ed. 2d 264,1990 U.S. LEXIS 2294,PORT AUTHORITY TRANS-HUDSON CORP. v. FEENEY,4/30/1990,2
495 U.S. 320,110 S. Ct. 1880,109 L. Ed. 2d 325,1990 U.S. LEXIS 2551,"DELO, SUPERINTENDENT, POTOSI CORRECTIONAL CENTER v. STOKES",5/11/1990,8
495 U.S. 328,110 S. Ct. 1884,109 L. Ed. 2d 333,1990 U.S. LEXIS 2543,ATLANTIC RICHFIELD CO. v. USA PETROLEUM CO.,5/14/1990,4
495 U.S. 362,110 S. Ct. 1904,109 L. Ed. 2d 362,1990 U.S. LEXIS 2434,"UNITED STEELWORKERS OF AMERICA, AFL-CIO-CLC v. RAWSON, INDIVIDUALLY AND AS GUARDIAN AD LITEM FOR RAWSON, et al.",5/14/1990,3
495 U.S. 385,110 S. Ct. 1964,109 L. Ed. 2d 384,1990 U.S. LEXIS 2675,UNITED STATES v. MUNOZ-FLORES,5/21/1990,4
495 U.S. 411,110 S. Ct. 1979,109 L. Ed. 2d 408,1990 U.S. LEXIS 2570,HUGHEY v. UNITED STATES,5/21/1990,4
495 U.S. 423,110 S. Ct. 1986,109 L. Ed. 2d 420,1990 U.S. LEXIS 2574,NORTH DAKOTA et al. v. UNITED STATES,5/21/1990,3
495 U.S. 472,110 S. Ct. 2014,109 L. Ed. 2d 457,1990 U.S. LEXIS 2571,DAVIS et ux. v. UNITED STATES,5/21/1990,2
495 U.S. 490,110 S. Ct. 2024,109 L. Ed. 2d 474,1990 U.S. LEXIS 2614,CALIFORNIA v. FEDERAL ENERGY REGULATORY COMMISSION et al.,5/21/1990,2
495 U.S. 508,110 S. Ct. 2084,109 L. Ed. 2d 548,1990 U.S. LEXIS 2698,"GRADY, DISTRICT ATTORNEY OF DUTCHESS COUNTY v. CORBIN",5/29/1990,2
495 U.S. 545,110 S. Ct. 2139,109 L. Ed. 2d 580,1990 U.S. LEXIS 2787,"UNITED STATES v. ENERGY RESOURCES CO., INC., et al.",5/29/1990,2
495 U.S. 552,110 S. Ct. 2126,109 L. Ed. 2d 588,1990 U.S. LEXIS 2697,PENNSYLVANIA DEPARTMENT OF PUBLIC WELFARE et al. v. DAVENPORT ET UX.,5/29/1990,2
495 U.S. 575,110 S. Ct. 2143,109 L. Ed. 2d 607,1990 U.S. LEXIS 2788,TAYLOR v. UNITED STATES,5/29/1990,5
495 U.S. 604,110 S. Ct. 2105,109 L. Ed. 2d 631,1990 U.S. LEXIS 2700,"BURNHAM v. SUPERIOR COURT OF CALIFORNIA, COUNTY OF MARIN (BURNHAM, REAL PARTY IN INTEREST)",5/29/1990,2
495 U.S. 641,110 S. Ct. 2043,109 L. Ed. 2d 659,1990 U.S. LEXIS 2692,FORT STEWART SCHOOLS v. FEDERAL LABOR RELATIONS AUTHORITY et al.,5/29/1990,2
495 U.S. 660,110 S. Ct. 2034,109 L. Ed. 2d 677,1990 U.S. LEXIS 2693,"CITIBANK, N.A. v. WELLS FARGO ASIA LTD.",5/29/1990,5
495 U.S. 676,110 S. Ct. 2053,109 L. Ed. 2d 693,1990 U.S. LEXIS 2696,"DURO v. REINA, CHIEF OF POLICE, SALT RIVER DEPARTMENT OF PUBLIC SAFETY, SALT RIVER PIMA-MARICOPA INDIAN COMMUNITY, et al.",5/29/1990,3
495 U.S. 711,110 S. Ct. 2072,109 L. Ed. 2d 720,1990 U.S. LEXIS 2786,UNITED STATES v. MONTALVO-MURILLO,5/29/1990,3
495 U.S. 731,110 S. Ct. 2223,109 L. Ed. 2d 762,1990 U.S. LEXIS 2995,DEMOSTHENES et al. v. BAAL et al.,6/3/1990,8
496 U.S. 1,110 S. Ct. 2228,110 L. Ed. 2d 1,1990 U.S. LEXIS 2862,"EDDIE KELLER, et al. v. STATE BAR OF CALIFORNIA, et al.",6/4/1990,4
496 U.S. 18,110 S. Ct. 2238,110 L. Ed. 2d 17,1990 U.S. LEXIS 2826,"MCKESSON CORPORATION v. DIVISION OF ALCOHOLIC BEVERAGES AND TOBACCO, DEPARTMENT OF BUSINESS REGULATION OF FLORIDA, et al.",6/4/1990,4
496 U.S. 53,110 S. Ct. 2258,110 L. Ed. 2d 46,1990 U.S. LEXIS 2925,"HARRY P. BEGIER, JR., ETC. v. INTERNAL REVENUE SERVICE",6/4/1990,2
496 U.S. 72,110 S. Ct. 2270,110 L. Ed. 2d 65,1990 U.S. LEXIS 2892,VERA M. ENGLISH v. GENERAL ELECTRIC COMPANY,6/4/1990,4
496 U.S. 91,110 S. Ct. 2281,110 L. Ed. 2d 83,1990 U.S. LEXIS 2909,GARY E. PEEL v. ATTORNEY REGISTRATION AND DISCIPLINARY COMMISSION OF ILLINOIS,6/4/1990,4
496 U.S. 128,110 S. Ct. 2301,110 L. Ed. 2d 112,1990 U.S. LEXIS 2937,TERRY BRICE HORTON v. CALIFORNIA,6/4/1990,2
496 U.S. 154,110 S. Ct. 2316,110 L. Ed. 2d 134,1990 U.S. LEXIS 2922,"COMMISSIONER, IMMIGRATION AND NATURALIZATION SERVICE, et al. v. MARIE LUCIE JEAN, et al.",6/4/1990,2
496 U.S. 167,110 S. Ct. 2323,110 L. Ed. 2d 148,1990 U.S. LEXIS 2952,"AMERICAN TRUCKING ASSOCIATIONS, INC., et al. v. MAURICE SMITH, DIRECTOR, ARKANSAS HIGHWAY AND TRANSPORTATION DEPARTMENT, et al.",6/4/1990,7
496 U.S. 226,110 S. Ct. 2356,110 L. Ed. 2d 191,1990 U.S. LEXIS 2880,"BOARD OF EDUCATION OF THE WESTSIDE COMMUNITY SCHOOLS, ETC., et al. v. BRIDGET C. MERGENS, BY AND THROUGH HER NEXT FRIEND, DANIEL N. MERGENS, et al.",6/4/1990,2
496 U.S. 292,110 S. Ct. 2394,110 L. Ed. 2d 243,1990 U.S. LEXIS 2885,ILLINOIS v. LLOYD PERKINS,6/4/1990,4
496 U.S. 310,110 S. Ct. 2404,110 L. Ed. 2d 287,1990 U.S. LEXIS 3087,"UNITED STATES v. SHAWN D. EICHMAN, DAVID GERALD BLALOCK AND SCOTT W. TYLER",6/11/1990,2
496 U.S. 325,110 S. Ct. 2412,110 L. Ed. 2d 301,1990 U.S. LEXIS 3053,ALABAMA v. VANESSA ROSE WHITE,6/11/1990,4
496 U.S. 334,110 S. Ct. 2418,110 L. Ed. 2d 312,1990 U.S. LEXIS 3012,"RUDY PERPICH, GOVERNOR OF MINNESOTA, et al. v. DEPARTMENT OF DEFENSE, et al.",6/11/1990,2
496 U.S. 356,110 S. Ct. 2430,110 L. Ed. 2d 332,1990 U.S. LEXIS 3077,"MARK HOWLETT, A MINOR, BY AND THROUGH ELIZABETH HOWLETT, HIS MOTHER, NATURAL GUARDIAN AND NEXT FRIEND v. SCOTT ROSE, AS SUPERINTENDENT OF SCHOOLS FOR PINELLAS COUNTY, FLORIDA, et al.",6/11/1990,4
496 U.S. 384,110 S. Ct. 2447,110 L. Ed. 2d 359,1990 U.S. LEXIS 3088,"COOTER & GELL v. HARTMARX CORPORATION, et al.",6/11/1990,6
496 U.S. 414,110 S. Ct. 2465,110 L. Ed. 2d 387,1990 U.S. LEXIS 3004,OFFICE OF PERSONNEL MANAGEMENT v. CHARLES RICHMOND,6/11/1990,3
496 U.S. 444,110 S. Ct. 2481,110 L. Ed. 2d 412,1990 U.S. LEXIS 3144,"MICHIGAN DEPARTMENT OF STATE POLICE, et al. v. RICK SITZ, et al.",6/14/1990,4
496 U.S. 478,110 S. Ct. 2499,110 L. Ed. 2d 438,1990 U.S. LEXIS 3145,"LOUIS W. SULLIVAN, SECRETARY OF HEALTH AND HUMAN SERVICES v. ELIZABETH STROOP, et al.",6/14/1990,3
496 U.S. 498,110 S. Ct. 2510,110 L. Ed. 2d 455,1990 U.S. LEXIS 3143,"L. DOUGLAS WILDER, GOVERNOR OF VIRGINIA, et al. v. VIRGINIA HOSPITAL ASSOCIATION",6/14/1990,2
496 U.S. 530,110 S. Ct. 2528,110 L. Ed. 2d 480,1990 U.S. LEXIS 3146,GENERAL MOTORS CORPORATION v. UNITED STATES,6/14/1990,2
496 U.S. 543,110 S. Ct. 2535,110 L. Ed. 2d 492,1990 U.S. LEXIS 3142,"TEXACO INC. v. RICKY HASBROUCK, DBA RICK'S TEXACO, et al.",6/14/1990,2
496 U.S. 582,110 S. Ct. 2638,110 L. Ed. 2d 528,1990 U.S. LEXIS 3211,PENNSYLVANIA v. INOCENCIO MUNIZ,6/18/1990,5
496 U.S. 617,110 S. Ct. 2658,110 L. Ed. 2d 563,1990 U.S. LEXIS 3187,"LOUIS W. SULLIVAN, SECRETARY OF HEALTH AND HUMAN SERVICES v. MARILYN FINKELSTEIN",6/18/1990,4
496 U.S. 633,110 S. Ct. 2668,110 L. Ed. 2d 579,1990 U.S. LEXIS 3186,PENSION BENEFIT GUARANTY CORPORATION v. LTV CORPORATION et al.,6/18/1990,4
496 U.S. 661,110 S. Ct. 2683,110 L. Ed. 2d 605,1990 U.S. LEXIS 3184,"ELI LILLY AND COMPANY v. MEDTRONIC, INC.",6/18/1990,2
497 U.S. 1,110 S. Ct. 2695,111 L. Ed. 2d 1,1990 U.S. LEXIS 3296,MILKOVICH v. LORAIN JOURNAL CO. et al.,6/21/1990,4
